PHY_SERDES,SDS_REG16,0x40840,2,0,0-0,0-0
PHY_SERDES,SDS_REG17,0x40844,4,0,0-0,0-0
PHY_SERDES,SDS_REG18,0x40848,2,0,0-0,0-0
PHY_SERDES,SDS_REG19,0x4084C,2,0,0-0,0-0
PHY_SERDES,SDS_REG20,0x40850,2,0,0-0,0-0
PHY_SERDES,SDS_REG21,0x40854,2,0,0-0,0-0
PHY_SERDES,SDS_REG22,0x40858,2,0,0-0,0-0
PHY_SERDES,SDS_REG23,0x4085C,2,0,0-0,0-0
PHY_SERDES,SDS_REG24,0x40860,2,0,0-0,0-0
PHY_SERDES,SDS_REG25,0x40864,2,0,0-0,0-0
PHY_SERDES,SDS_REG26,0x40868,3,0,0-0,0-0
PHY_SERDES,SDS_REG27,0x4086C,2,0,0-0,0-0
PHY_SERDES,SDS_REG28,0x40870,8,0,0-0,0-0
PHY_SERDES,SDS_REG29,0x40874,2,0,0-0,0-0
PHY_SERDES,SDS_REG30,0x40878,2,0,0-0,0-0
PHY_SERDES,SDS_REG31,0x4087C,2,0,0-0,0-0
PHY_SERDES,SDS_EXT_REG0,0x40A00,2,0,0-0,0-0
PHY_SERDES,SDS_EXT_REG1,0x40A04,10,0,0-0,0-0
PHY_SERDES,SDS_EXT_REG2,0x40A08,2,0,0-0,0-0
PHY_SERDES,SDS_EXT_REG3,0x40A0C,3,0,0-0,0-0
PHY_SERDES,SDS_EXT_REG4,0x40A10,2,0,0-0,0-0
PHY_SERDES,SDS_EXT_REG5,0x40A14,2,0,0-0,0-0
PHY_SERDES,SDS_EXT_REG6,0x40A18,2,0,0-0,0-0
PHY_SERDES,SDS_EXT_REG7,0x40A1C,10,0,0-0,0-0
PHY_SERDES,SDS_EXT_REG8,0x40A20,5,0,0-0,0-0
PHY_SERDES,SDS_EXT_REG9,0x40A24,5,0,0-0,0-0
PHY_SERDES,SDS_EXT_REG10,0x40A28,2,0,0-0,0-0
PHY_SERDES,SDS_EXT_REG11,0x40A2C,16,0,0-0,0-0
PHY_SERDES,SDS_EXT_REG12,0x40A30,13,0,0-0,0-0
PHY_SERDES,SDS_EXT_REG13,0x40A34,5,0,0-0,0-0
PHY_SERDES,SDS_EXT_REG14,0x40A38,7,0,0-0,0-0
PHY_SERDES,SDS_EXT_REG15,0x40A3C,5,0,0-0,0-0
PHY_SERDES,SDS_EXT_REG16,0x40A40,3,0,0-0,0-0
PHY_SERDES,SDS_EXT_REG17,0x40A44,2,0,0-0,0-0
PHY_SERDES,SDS_EXT_REG18,0x40A48,2,0,0-0,0-0
PHY_SERDES,SDS_EXT_REG19,0x40A4C,2,0,0-0,0-0
PHY_SERDES,SDS_EXT_REG20,0x40A50,17,0,0-0,0-0
PHY_SERDES,SDS_EXT_REG21,0x40A54,2,0,0-0,0-0
PHY_SERDES,SDS_EXT_REG22,0x40A58,2,0,0-0,0-0
PHY_SERDES,SDS_EXT_REG23,0x40A5C,2,0,0-0,0-0
PHY_SERDES,SDS_EXT_REG24,0x40A60,10,0,0-0,0-0
PHY_SERDES,SDS_EXT_REG25,0x40A64,2,0,0-0,0-0
PHY_SERDES,SDS_EXT_REG26,0x40A68,5,0,0-0,0-0
PHY_SERDES,SDS_EXT_REG27,0x40A6C,2,0,0-0,0-0
PHY_SERDES,SDS_EXT_REG28,0x40A70,2,0,0-0,0-0
PHY_SERDES,SDS_EXT_REG29,0x40A74,6,0,0-0,0-0
PHY_SERDES,SDS_EXT_REG30,0x40A78,7,0,0-0,0-0
PHY_SERDES,SDS_EXT_REG31,0x40A7C,4,0,0-0,0-0
PHY_SERDES,FIB_REG0,0x40C00,13,0,0-0,0-0
PHY_SERDES,FIB_REG1,0x40C04,8,0,0-0,0-0
PHY_SERDES,FIB_REG2,0x40C08,2,0,0-0,0-0
PHY_SERDES,FIB_REG3,0x40C0C,4,0,0-0,0-0
PHY_SERDES,FIB_REG4,0x40C10,2,0,0-0,0-0
PHY_SERDES,FIB_REG5,0x40C14,2,0,0-0,0-0
PHY_SERDES,FIB_REG6,0x40C18,5,0,0-0,0-0
PHY_SERDES,FIB_REG7,0x40C1C,2,0,0-0,0-0
PHY_SERDES,FIB_REG8,0x40C20,2,0,0-0,0-0
PHY_SERDES,FIB_REG13,0x40C34,4,0,0-0,0-0
PHY_SERDES,FIB_REG14,0x40C38,2,0,0-0,0-0
PHY_SERDES,FIB_REG15,0x40C3C,6,0,0-0,0-0
PHY_SERDES,FIB_REG16,0x40C40,16,0,0-0,0-0
PHY_SERDES,FIB_REG17,0x40C44,14,0,0-0,0-0
PHY_SERDES,FIB_REG18,0x40C48,4,0,0-0,0-0
PHY_SERDES,FIB_REG19,0x40C4C,2,0,0-0,0-0
PHY_SERDES,FIB_REG20,0x40C50,2,0,0-0,0-0
PHY_SERDES,FIB_REG21,0x40C54,2,0,0-0,0-0
PHY_SERDES,FIB_REG22,0x40C58,2,0,0-0,0-0
PHY_SERDES,FIB_REG23,0x40C5C,2,0,0-0,0-0
PHY_SERDES,FIB_REG26,0x40C68,7,0,0-0,0-0
PHY_SERDES,FIB_REG28,0x40C70,4,0,0-0,0-0
PHY_SERDES,FIB_REG29,0x40C74,5,0,0-0,0-0
PHY_SERDES,FIB_REG30,0x40C78,8,0,0-0,0-0
PHY_SERDES,FIB_REG31,0x40C7C,3,0,0-0,0-0
PHY_SERDES,FIB_EXT_REG0,0x40E00,13,0,0-0,0-0
PHY_SERDES,FIB_EXT_REG1,0x40E04,8,0,0-0,0-0
PHY_SERDES,FIB_EXT_REG2,0x40E08,2,0,0-0,0-0
PHY_SERDES,FIB_EXT_REG3,0x40E0C,4,0,0-0,0-0
PHY_SERDES,FIB_EXT_REG4,0x40E10,2,0,0-0,0-0
PHY_SERDES,FIB_EXT_REG5,0x40E14,2,0,0-0,0-0
PHY_SERDES,FIB_EXT_REG6,0x40E18,5,0,0-0,0-0
PHY_SERDES,FIB_EXT_REG7,0x40E1C,2,0,0-0,0-0
PHY_SERDES,FIB_EXT_REG8,0x40E20,2,0,0-0,0-0
PHY_SERDES,FIB_EXT_REG13,0x40E34,4,0,0-0,0-0
PHY_SERDES,FIB_EXT_REG14,0x40E38,2,0,0-0,0-0
PHY_SERDES,FIB_EXT_REG15,0x40E3C,2,0,0-0,0-0
PHY_SERDES,FIB_EXT_REG16,0x40E40,17,0,0-0,0-0
PHY_SERDES,FIB_EXT_REG17,0x40E44,8,0,0-0,0-0
PHY_SERDES,FIB_EXT_REG18,0x40E48,5,0,0-0,0-0
PHY_SERDES,FIB_EXT_REG19,0x40E4C,9,0,0-0,0-0
PHY_SERDES,FIB_EXT_REG20,0x40E50,7,0,0-0,0-0
PHY_SERDES,FIB_EXT_REG21,0x40E54,9,0,0-0,0-0
PHY_SERDES,FIB_EXT_REG22,0x40E58,8,0,0-0,0-0
PHY_SERDES,FIB_EXT_REG23,0x40E5C,13,0,0-0,0-0
PHY_SERDES,FIB_EXT_REG24,0x40E60,8,0,0-0,0-0
PHY_SERDES,FIB_EXT_REG25,0x40E64,13,0,0-0,0-0
PHY_SERDES,FIB_EXT_REG26,0x40E68,2,0,0-0,0-0
PHY_SERDES,FIB_EXT_REG27,0x40E6C,4,0,0-0,0-0
PHY_SERDES,FIB_EXT_REG28,0x40E70,2,0,0-0,0-0
PHY_SERDES,FIB_EXT_REG29,0x40E74,2,0,0-0,0-0
PHY_SERDES,FIB_EXT_REG30,0x40E78,2,0,0-0,0-0
PHY_SERDES,FIB_EXT_REG31,0x40E7C,3,0,0-0,0-0
PHY_SERDES,PHY_RG0X_CEN,0x1F000,2,0,0-0,0-0
PHY_SERDES,PHY_RG1X_CEN,0x1F004,2,0,0-0,0-0
PHY_SERDES,PHY_RG2X_CEN,0x1F008,2,0,0-0,0-0
PHY_SERDES,PHY_RG3X_CEN,0x1F00C,2,0,0-0,0-0
PHY_SERDES,PHY_RG4X_CEN,0x1F010,2,0,0-0,0-0
PHY_SERDES,PHY_RG5X_CEN,0x1F014,2,0,0-0,0-0
PHY_SERDES,PHY_RG6X_CEN,0x1F018,2,0,0-0,0-0
PHY_SERDES,PHY_RG7X_CEN,0x1F01C,2,0,0-0,0-0
PHY_SERDES,PHY_RG8X_CEN,0x1F020,2,0,0-0,0-0
PHY_SERDES,PHY_RG9X_CEN,0x1F024,2,0,0-0,0-0
PHY_SERDES,PHY_RG10X_CEN,0x1F028,2,0,0-0,0-0
PHY_SERDES,PHY_RG11X_CEN,0x1F02C,2,0,0-0,0-0
PHY_SERDES,PHY_RG12X_CEN,0x1F030,2,0,0-0,0-0
PHY_SERDES,PHY_RG13X_CEN,0x1F034,2,0,0-0,0-0
PHY_SERDES,PHY_RG0X_PLL,0x1F040,2,0,0-0,0-0
PHY_SERDES,PHY_RG1X_PLL,0x1F044,2,0,0-0,0-0
PHY_SERDES,PHY_RG2X_PLL,0x1F048,2,0,0-0,0-0
PHY_SERDES,PHY_RG3X_PLL,0x1F04C,2,0,0-0,0-0
PHY_SERDES,PHY_RG4X_PLL,0x1F050,2,0,0-0,0-0
PHY_SERDES,PHY_RG5X_PLL,0x1F054,2,0,0-0,0-0
PHY_SERDES,PHY_RG6X_PLL,0x1F058,2,0,0-0,0-0
PHY_SERDES,PHY_RG7X_PLL,0x1F05C,2,0,0-0,0-0
PHY_SERDES,PHY_RG8X_PLL,0x1F060,2,0,0-0,0-0
PHY_SERDES,PHY_RG9X_PLL,0x1F064,2,0,0-0,0-0
PHY_SERDES,PHY_GDAC_IB_10M,0x1F068,2,32,0-4,0-0
PHY_SERDES,PHY_GDAC_IB_100M,0x1F07C,2,32,0-4,0-0
PHY_SERDES,PHY_GDAC_IB_1000M,0x1F090,2,32,0-4,0-0
PHY_SERDES,PHY_POW_PLL,0x1F0A4,3,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG0_ANA_00,0x41000,5,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG0_ANA_01,0x41004,1,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG0_ANA_02,0x41008,1,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG0_ANA_03,0x4100C,2,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG0_ANA_04,0x41010,2,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG0_ANA_05,0x41014,2,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG0_ANA_06,0x41018,2,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG0_ANA_07,0x4101C,2,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG0_ANA_08,0x41020,2,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG0_ANA_09,0x41024,2,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG0_ANA_0A,0x41028,2,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG0_ANA_0B,0x4102C,2,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG0_DIG_00,0x41030,2,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG0_DIG_01,0x41034,7,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG0_DIG_02,0x41038,2,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG0_DIG_03,0x4103C,2,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG0_DIG_04,0x41040,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_REG0,0x41800,15,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_REG1,0x41804,11,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_REG2,0x41808,9,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_REG3,0x4180C,10,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_REG4,0x41810,9,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_REG5,0x41814,12,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_REG6,0x41818,8,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_REG7,0x4181C,11,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_REG8,0x41820,9,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_REG9,0x41824,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_REG10,0x41828,13,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_REG11,0x4182C,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_REG12,0x41830,7,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_REG13,0x41834,6,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_REG14,0x41838,13,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_REG15,0x4183C,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_REG16,0x41840,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_REG17,0x41844,4,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_REG18,0x41848,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_REG19,0x4184C,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_REG20,0x41850,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_REG21,0x41854,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_REG22,0x41858,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_REG23,0x4185C,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_REG24,0x41860,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_REG25,0x41864,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_REG26,0x41868,3,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_REG27,0x4186C,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_REG28,0x41870,8,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_REG29,0x41874,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_REG30,0x41878,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_REG31,0x4187C,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_EXT_REG0,0x41A00,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_EXT_REG1,0x41A04,10,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_EXT_REG2,0x41A08,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_EXT_REG3,0x41A0C,3,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_EXT_REG4,0x41A10,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_EXT_REG5,0x41A14,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_EXT_REG6,0x41A18,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_EXT_REG7,0x41A1C,10,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_EXT_REG8,0x41A20,5,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_EXT_REG9,0x41A24,5,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_EXT_REG10,0x41A28,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_EXT_REG11,0x41A2C,16,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_EXT_REG12,0x41A30,13,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_EXT_REG13,0x41A34,5,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_EXT_REG14,0x41A38,7,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_EXT_REG15,0x41A3C,5,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_EXT_REG16,0x41A40,3,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_EXT_REG17,0x41A44,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_EXT_REG18,0x41A48,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_EXT_REG19,0x41A4C,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_EXT_REG20,0x41A50,17,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_EXT_REG21,0x41A54,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_EXT_REG22,0x41A58,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_EXT_REG23,0x41A5C,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_EXT_REG24,0x41A60,10,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_EXT_REG25,0x41A64,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_EXT_REG26,0x41A68,5,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_EXT_REG27,0x41A6C,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_EXT_REG28,0x41A70,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_EXT_REG29,0x41A74,6,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_EXT_REG30,0x41A78,7,0,0-0,0-0
HIGH_SG_SERDES,HSG0_SDS_EXT_REG31,0x41A7C,4,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_REG0,0x41C00,13,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_REG1,0x41C04,8,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_REG2,0x41C08,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_REG3,0x41C0C,4,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_REG4,0x41C10,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_REG5,0x41C14,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_REG6,0x41C18,5,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_REG7,0x41C1C,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_REG8,0x41C20,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_REG13,0x41C34,4,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_REG14,0x41C38,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_REG15,0x41C3C,6,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_REG16,0x41C40,16,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_REG17,0x41C44,14,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_REG18,0x41C48,4,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_REG19,0x41C4C,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_REG20,0x41C50,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_REG21,0x41C54,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_REG22,0x41C58,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_REG23,0x41C5C,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_REG26,0x41C68,7,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_REG28,0x41C70,4,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_REG29,0x41C74,5,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_REG30,0x41C78,8,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_REG31,0x41C7C,3,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_EXT_REG0,0x41E00,13,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_EXT_REG1,0x41E04,8,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_EXT_REG2,0x41E08,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_EXT_REG3,0x41E0C,4,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_EXT_REG4,0x41E10,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_EXT_REG5,0x41E14,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_EXT_REG6,0x41E18,5,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_EXT_REG7,0x41E1C,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_EXT_REG8,0x41E20,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_EXT_REG13,0x41E34,4,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_EXT_REG14,0x41E38,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_EXT_REG15,0x41E3C,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_EXT_REG16,0x41E40,17,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_EXT_REG17,0x41E44,8,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_EXT_REG18,0x41E48,5,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_EXT_REG19,0x41E4C,9,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_EXT_REG20,0x41E50,7,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_EXT_REG21,0x41E54,9,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_EXT_REG22,0x41E58,8,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_EXT_REG23,0x41E5C,13,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_EXT_REG24,0x41E60,8,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_EXT_REG25,0x41E64,13,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_EXT_REG26,0x41E68,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_EXT_REG27,0x41E6C,4,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_EXT_REG28,0x41E70,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_EXT_REG29,0x41E74,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_EXT_REG30,0x41E78,2,0,0-0,0-0
HIGH_SG_SERDES,HSG0_FIB_EXT_REG31,0x41E7C,3,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG1_ANA_00,0x42000,5,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG1_ANA_01,0x42004,1,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG1_ANA_02,0x42008,1,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG1_ANA_03,0x4200C,2,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG1_ANA_04,0x42010,2,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG1_ANA_05,0x42014,2,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG1_ANA_06,0x42018,2,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG1_ANA_07,0x4201C,2,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG1_ANA_08,0x42020,2,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG1_ANA_09,0x42024,2,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG1_ANA_0A,0x42028,2,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG1_ANA_0B,0x4202C,2,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG1_DIG_00,0x42030,2,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG1_DIG_01,0x42034,7,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG1_DIG_02,0x42038,2,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG1_DIG_03,0x4203C,2,0,0-0,0-0
HIGH_SG_SERDES,WSDS_HSG1_DIG_04,0x42040,2,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_REG0,0x42800,15,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_REG1,0x42804,11,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_REG2,0x42808,9,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_REG3,0x4280C,10,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_REG4,0x42810,9,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_REG5,0x42814,12,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_REG6,0x42818,8,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_REG7,0x4281C,11,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_REG8,0x42820,9,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_REG9,0x42824,2,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_REG10,0x42828,13,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_REG11,0x4282C,2,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_REG12,0x42830,7,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_REG13,0x42834,6,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_REG14,0x42838,13,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_REG15,0x4283C,2,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_REG16,0x42840,2,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_REG17,0x42844,4,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_REG18,0x42848,2,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_REG19,0x4284C,2,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_REG20,0x42850,2,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_REG21,0x42854,2,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_REG22,0x42858,2,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_REG23,0x4285C,2,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_REG24,0x42860,2,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_REG25,0x42864,2,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_REG26,0x42868,3,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_REG27,0x4286C,2,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_REG28,0x42870,8,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_REG29,0x42874,2,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_REG30,0x42878,2,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_REG31,0x4287C,2,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_EXT_REG0,0x42A00,2,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_EXT_REG1,0x42A04,10,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_EXT_REG2,0x42A08,2,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_EXT_REG3,0x42A0C,3,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_EXT_REG4,0x42A10,2,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_EXT_REG5,0x42A14,2,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_EXT_REG6,0x42A18,2,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_EXT_REG7,0x42A1C,10,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_EXT_REG8,0x42A20,5,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_EXT_REG9,0x42A24,5,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_EXT_REG10,0x42A28,2,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_EXT_REG11,0x42A2C,16,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_EXT_REG12,0x42A30,13,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_EXT_REG13,0x42A34,5,0,0-0,0-0
HIGH_SG_SERDES,HSG1_SDS_EXT_REG14,0x42A38,7,0,0-0,0-0
